FIPS,CACFP_PART_2016,CONVS16,FFR16,FSR16,GROC16,NSLP_PART_2016,PCT_WICINFANTCHILD16,PCT_WICWOMEN16,RECFAC16,REDEMP_WICS16,SBP_PART_2016,SFSP_PART_2016,SNAP_BBCE16,SNAP_PART_RATE16,SPECS16,SUPERC16,State_Population_2016,WICS16,WIC_PART_2016,Population_Estimate_2016,White,African_american,Asian,Latino,HS_GED,Bachelors,Employed,Unemployed,Midwest,Northeast,South,West
1.1030363852917537,-0.33280026269743607,-0.15860317531084642,-0.21108686893327566,-0.2207651841579813,-0.18644685881119383,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.21131612883256354,0.3745657727618649,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.18169809251820435,-0.2522744557966742,-0.21264408645637137,-0.28490702410234264,-0.20970997603032057,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1031683640094507,-0.33280026269743607,-0.07616418003257168,-0.12556024168223823,-0.19484594378582534,-0.14211273892197185,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.157256112168538,0.49169806949504063,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.18169809251820435,-0.2522744557966742,-0.17004744011040607,-0.28490702410234264,-0.15588704525047178,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1033003427271475,-0.33280026269743607,0.016579689655487416,-0.1553086337695556,-0.16892670341366942,-0.16427979886658284,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,1.4701546230089373,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.18169809251820435,-0.2522744557966742,-0.19134576328338873,-0.28490702410234264,-0.1519183111874604,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1034323214448445,-0.33280026269743607,-0.21012754735976816,-0.22596106497693436,-0.23187343003176242,-0.18644685881119383,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.26537614549658906,0.6399504272389691,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.18169809251820435,-0.2522744557966742,-0.23394240962935403,-0.28490702410234264,-0.23315938643921102,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1035643001625413,-0.33280026269743607,-0.2925665426380429,-0.24083526102059302,-0.2503871731547309,-0.17536332883888833,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,0.738924622173511,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.18169809251820435,-0.2522744557966742,-0.21264408645637137,-0.28490702410234264,-0.24069756119913815,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1036962788802382,-0.33280026269743607,0.274201549900096,0.030618816776177966,-0.009708512556140097,-0.06452802911583337,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.049136078840486916,1.3115090933396736,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.0829891975068133,0.28214907049574817,-0.2522744557966742,-0.04225750107251018,-0.28490702410234264,-0.01617369146365251,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.103828257597935,-0.33280026269743607,-0.13799342649127774,-0.20364977091144632,-0.22446793278257499,-0.18644685881119383,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.2383461371645763,-0.18707373228978744,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.18169809251820435,-0.2522744557966742,-0.14874911693742343,-0.28490702410234264,-0.22545181449366758,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.103960236315632,-0.33280026269743607,-0.18951779854019946,-0.19993122190053164,-0.25408992177932466,-0.18644685881119383,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.21131612883256354,-0.012682568785879072,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.18169809251820435,-0.2522744557966742,-0.17004744011040607,-0.28490702410234264,-0.2145831700665335,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1040922150333288,-0.33280026269743607,0.14023818257289955,0.012026071721604609,-0.07635798779882678,-0.06452802911583337,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.049136078840486916,0.06713572891059619,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.11665230048722845,0.28214907049574817,-0.2522744557966742,-0.020959177899527528,-0.28490702410234264,-0.04034001496166925,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1042241937510258,-0.33280026269743607,-0.3131762914576116,-0.27802075112973973,-0.2651981676531058,-0.18644685881119383,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,-0.3847553264894403,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.41362167402518063,-0.2522744557966742,-0.23394240962935403,-0.28490702410234264,-0.2750488904823373,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1043561724687225,-0.33280026269743607,-0.11738367767170906,-0.17761992783504363,-0.17633220066285682,-0.09777861903274987,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.2383461371645763,0.2622694432683106,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,0.05022548898877192,-0.2522744557966742,-0.10615247059145813,-0.28490702410234264,-0.17243049539575325,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1044881511864193,-0.33280026269743607,0.30511617312944905,0.19051642424550883,0.18653716454732627,0.013056680690305104,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,0.08601396281957693,1.5219706808010611,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.015662991545982982,0.5140726520027245,-0.2522744557966742,0.06423411479240307,-0.28490702410234264,0.2772555084710224,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1046201299041163,-0.33280026269743607,-0.38531041232610197,-0.27430220211882506,-0.27260366490229315,-0.21969744872811034,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,-0.9797262558243275,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.41362167402518063,-0.2522744557966742,-0.2765390559753193,-0.28490702410234264,-0.29220338047573485,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.104752108621813,-0.33280026269743607,-0.2925665426380429,-0.2668651040969957,-0.28741465940066796,-0.17536332883888833,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,-0.7155113771718263,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.41362167402518063,-0.2522744557966742,-0.19134576328338873,-0.28490702410234264,-0.24551630613997438,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.10488408733951,-0.33280026269743607,-0.23073729617933683,-0.207368319922361,-0.21335968690879387,-0.19753038878349932,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.21131612883256354,0.371224676461886,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.18397850644805877,-0.18169809251820435,-0.2522744557966742,-0.19134576328338873,-0.28490702410234264,-0.2188422993048872,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1050160660572068,-0.33280026269743607,-0.25134704499890553,-0.23711671200967835,-0.2503871731547309,-0.17536332883888833,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.2383461371645763,0.11096545610031132,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.21764160942847394,-0.41362167402518063,-0.2522744557966742,-0.23394240962935403,-0.28490702410234264,-0.24479334315136178,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1051480447749038,-0.33280026269743607,-0.32348116586739595,-0.2705836531079104,-0.28371191077607427,-0.20861391875580482,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,-0.7664974836620304,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.41362167402518063,-0.2522744557966742,-0.23394240962935403,-0.28490702410234264,-0.28741186008258696,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
1.1052800234926006,-0.33280026269743607,-0.3647006635065333,-0.2705836531079104,-0.27260366490229315,-0.20861391875580482,-0.23609980818005236,-0.2290494880978106,0.24586267932644426,-0.29240615382860186,-0.2679454233832292,-0.09431803386046661,-0.34293114948868986,-1.676508160329226,0.9500510715793905,-0.2513047124088891,-0.41362167402518063,-0.2522744557966742,-0.2765390559753193,-0.28490702410234264,-0.29581819541879784,-0.12827043465858523,0.03824001647209106,-0.3806777893274748,-0.3899046967770498,0.018307375409989328,-0.3000282446023541,-0.2277639172170693,-0.1790664199066201,-0.7108257523751467,-0.27246797198530154,1.0991621921323624,-0.40741365875819685
